Id,Category
02797,8
02798,3
02799,4
02800,4
02801,6
02802,5
02803,9
02804,4
02805,3
02806,2
02807,5
02808,6
02809,1
02810,5
02811,2
02812,8
02813,1
02814,9
02815,9
02816,10
02817,3
02818,3
02819,3
02820,3
02821,5
02822,4
02823,1
02824,10
02825,1
02826,5
02827,6
02828,9
02829,9
02830,2
02831,10
02832,10
02833,2
02834,9
02835,4
02836,10
02837,1
02838,2
02839,1
02840,10
02841,6
02842,2
02843,8
02844,2
02845,4
02846,5
02847,7
02848,2
02849,2
02850,2
02851,3
02852,1
02853,9
02854,3
02855,2
02856,4
02857,6
02858,7
02859,6
02860,6
02861,2
02862,3
02863,7
02864,7
02865,6
02866,1
02867,3
02868,2
02869,7
02870,1
02871,9
02872,4
02873,1
02874,3
02875,7
02876,2
02877,10
02878,1
02879,1
02880,7
02881,7
02882,9
02883,5
02884,4
02885,10
02886,6
02887,9
02888,1
02889,5
02890,1
02891,7
02892,4
02893,6
02894,7
02895,4
02896,3
02897,9
02898,3
02899,3
02900,3
02901,4
02902,2
02903,1
02904,10
02905,7
02906,5
02907,8
02908,1
02909,1
02910,10
02911,2
02912,2
02913,9
02914,9
02915,7
02916,3
02917,10
02918,7
02919,1
02920,6
02921,6
02922,1
02923,8
02924,8
02925,5
02926,8
02927,8
02928,6
02929,10
02930,5
02931,5
02932,9
02933,10
02934,2
02935,8
02936,9
02937,6
02938,6
02939,3
02940,8
02941,4
02942,9
02943,7
02944,5
02945,6
02946,4
02947,1
02948,9
02949,8
02950,7
02951,1
02952,8
02953,9
02954,9
02955,2
02956,9
02957,2
02958,1
02959,5
02960,4
02961,2
02962,7
02963,6
02964,5
02965,4
02966,1
02967,5
02968,10
02969,2
02970,8
02971,3
02972,8
02973,6
02974,10
02975,10
02976,2
02977,10
02978,1
02979,9
02980,1
02981,4
02982,6
02983,3
02984,2
02985,10
02986,9
02987,9
02988,6
02989,8
02990,3
02991,9
02992,8
02993,7
02994,4
02995,8
02996,4
02997,5
02998,4
02999,4
03000,4
03001,7
03002,7
03003,9
03004,3
03005,6
03006,9
03007,1
03008,8
03009,8
03010,2
03011,2
03012,6
03013,7
03014,6
03015,8
03016,7
03017,10
03018,1
03019,2
03020,2
03021,4
03022,1
03023,10
03024,1
03025,1
03026,1
03027,4
03028,5
03029,6
03030,10
03031,7
03032,4
03033,6
03034,8
03035,2
03036,4
03037,1
03038,7
03039,7
03040,9
03041,6
03042,4
03043,7
03044,1
03045,5
03046,3
03047,2
03048,7
03049,2
03050,9
03051,10
03052,8
03053,1
03054,7
03055,7
03056,10
03057,8
03058,7
03059,7
03060,8
03061,2
03062,8
03063,7
03064,8
03065,5
03066,8
03067,7
03068,5
03069,10
03070,3
03071,8
03072,6
03073,4
03074,5
03075,5
03076,4
03077,2
03078,2
03079,4
03080,5
03081,10
03082,8
03083,2
03084,7
03085,4
03086,10
03087,7
03088,9
03089,8
03090,9
03091,6
03092,2
03093,8
03094,3
03095,8
03096,2
03097,9
03098,7
03099,4
03100,2
03101,4
03102,1
03103,2
03104,6
03105,10
03106,6
03107,9
03108,3
03109,7
03110,1
03111,4
03112,6
03113,5
03114,6
03115,6
03116,3
03117,3
03118,4
03119,3
03120,2
03121,8
03122,6
03123,8
03124,3
03125,2
03126,9
03127,7
03128,2
03129,4
03130,4
03131,9
03132,10
03133,2
03134,5
03135,3
03136,3
03137,4
03138,1
03139,8
03140,8
03141,8
03142,9
03143,4
03144,1
03145,7
03146,7
03147,3
03148,1
03149,4
03150,7
03151,9
03152,5
03153,1
03154,4
03155,7
03156,2
03157,8
03158,6
03159,4
03160,7
03161,7
03162,9
03163,5
03164,3
03165,1
03166,7
03167,7
03168,2
03169,5
03170,4
03171,3
03172,5
03173,10
03174,5
03175,10
03176,6
03177,1
03178,4
03179,2
03180,4
03181,2
03182,2
03183,7
03184,1
03185,2
03186,1
03187,9
03188,8
03189,10
03190,8
03191,6
03192,2
03193,5
03194,10
03195,9
03196,9
03197,6
03198,7
03199,9
03200,1
03201,10
03202,4
03203,6
03204,3
03205,10
03206,8
03207,2
03208,1
03209,1
03210,7
03211,6
03212,10
03213,2
03214,1
03215,2
03216,2
03217,3
03218,4
03219,8
03220,10
03221,6
03222,6
03223,10
03224,3
03225,9
03226,10
03227,6
03228,2
03229,3
03230,10
03231,7
03232,10
03233,2
03234,8
03235,10
03236,1
03237,7
03238,5
03239,5
03240,3
03241,7
03242,3
03243,8
03244,6
03245,8
03246,9
03247,4
03248,7
03249,6
03250,1
03251,1
03252,6
03253,1
03254,4
03255,10
03256,10
03257,4
03258,7
03259,10
03260,7
03261,6
03262,9
03263,6
03264,8
03265,7
03266,5
03267,6
03268,3
03269,5
03270,1
03271,3
03272,5
03273,9
03274,2
03275,9
03276,8
03277,10
03278,5
03279,10
03280,8
03281,2
03282,8
03283,10
03284,1
03285,9
03286,6
03287,6
03288,5
03289,7
03290,2
03291,8
03292,6
03293,9
03294,10
03295,10
03296,6
03297,3
03298,9
03299,5
03300,9
03301,4
03302,4
03303,8
03304,8
03305,4
03306,9
03307,6
03308,3
03309,10
03310,10
03311,9
03312,4
03313,9
03314,5
03315,6
03316,1
03317,3
03318,6
03319,9
03320,6
03321,5
03322,7
03323,4
03324,7
03325,9
03326,5
03327,4
03328,9
03329,4
03330,1
03331,2
03332,4
03333,6
03334,6
03335,3
03336,6
03337,1
03338,10
03339,7
03340,6
03341,9
03342,9
03343,5
03344,2
03345,9
03346,7
03347,2
03348,3
03349,6
03350,2
03351,1
03352,1
03353,7
03354,10
03355,10
03356,5
03357,7
03358,5
03359,3
03360,3
03361,5
03362,10
03363,7
03364,1
03365,4
03366,5
03367,7
03368,9
03369,3
03370,8
03371,6
03372,8
03373,10
03374,7
03375,5
03376,4
03377,1
03378,4
03379,8
03380,8
03381,1
03382,10
03383,6
03384,10
03385,8
03386,5
03387,7
03388,10
03389,4
03390,7
03391,8
03392,10
03393,3
03394,4
03395,9
03396,10
03397,6
03398,1
03399,7
03400,7
03401,1
03402,10
03403,1
03404,6
03405,4
03406,10
03407,1
03408,9
03409,7
03410,2
03411,6
03412,5
03413,7
03414,10
03415,7
03416,9
03417,10
03418,3
03419,3
03420,1
03421,4
03422,4
03423,7
03424,10
03425,4
03426,2
03427,10
03428,8
03429,2
03430,4
03431,4
03432,1
03433,6
03434,2
03435,6
03436,1
03437,5
03438,9
03439,10
03440,3
03441,1
03442,2
03443,4
03444,9
03445,7
03446,4
03447,1
03448,10
03449,4
03450,2
03451,6
03452,6
03453,7
03454,9
03455,4
03456,3
03457,6
03458,3
03459,9
03460,1
03461,10
03462,1
03463,4
03464,7
03465,4
03466,4
03467,3
03468,6
03469,8
03470,2
03471,5
03472,5
03473,3
03474,10
03475,5
03476,7
03477,10
03478,5
03479,6
03480,9
03481,2
03482,7
03483,5
03484,5
03485,6
03486,1
03487,3
03488,6
03489,3
03490,10
03491,7
03492,7
03493,4
03494,1
03495,2
03496,7
03497,7
03498,3
03499,9
03500,7
03501,8
03502,2
03503,7
03504,5
03505,5
03506,7
03507,2
03508,1
03509,4
03510,6
03511,1
03512,9
03513,8
03514,5
03515,7
03516,6
03517,7
03518,2
03519,10
03520,5
03521,10
03522,2
03523,2
03524,9
03525,1
03526,10
03527,5
03528,1
03529,3
03530,6
03531,5
03532,1
03533,5
03534,6
03535,3
03536,8
03537,6
03538,6
03539,2
03540,6
03541,1
03542,10
03543,5
03544,1
03545,6
03546,1
03547,5
03548,3
03549,1
03550,2
03551,4
03552,4
03553,7
03554,1
03555,5
03556,2
03557,10
03558,8
03559,8
03560,10
03561,5
03562,3
03563,2
03564,10
03565,2
03566,6
03567,3
03568,6
03569,4
03570,8
03571,4
03572,2
03573,3
03574,6
03575,4
03576,3
03577,8
03578,5
03579,2
03580,10
03581,6
03582,3
03583,3
03584,2
03585,1
03586,1
03587,2
03588,6
03589,7
03590,3
03591,3
03592,6
03593,6
03594,6
03595,10
03596,4
03597,1
03598,6
03599,10
03600,6
03601,10
03602,5
03603,2
03604,2
03605,9
03606,10
03607,7
03608,4
03609,8
03610,8
03611,8
03612,1
03613,6
03614,1
03615,6
03616,8
03617,6
03618,7
03619,8
03620,9
03621,4
03622,1
03623,5
03624,7
03625,1
03626,5
03627,4
03628,9
03629,10
03630,6
03631,1
03632,1
03633,1
03634,4
03635,3
03636,3
03637,5
03638,2
03639,4
03640,2
03641,3
03642,6
03643,9
03644,10
03645,9
03646,7
03647,10
03648,5
03649,8
03650,9
03651,3
03652,6
03653,10
03654,10
03655,1
03656,5
03657,9
03658,8
03659,6
03660,9
03661,8
03662,2
03663,3
03664,9
03665,2
03666,2
03667,9
03668,8
03669,4
03670,4
03671,3
03672,6
03673,5
03674,3
03675,7
03676,3
03677,7
03678,4
03679,9
03680,1
03681,4
03682,4
03683,2
03684,6
03685,10
03686,6
03687,3
03688,6
03689,10
03690,1
03691,3
03692,1
03693,5
03694,4
03695,8
03696,2
03697,6
03698,6
03699,2
03700,5
03701,5
03702,4
03703,1
03704,5
03705,2
03706,2
03707,3
03708,5
03709,5
03710,10
03711,2
03712,9
03713,5
03714,8
03715,8
03716,7
03717,5
03718,3
03719,6
03720,1
03721,5
03722,5
03723,3
03724,8
03725,10
03726,8
03727,4
03728,4
03729,10
03730,3
03731,8
03732,1
03733,5
03734,1
03735,10
03736,1
03737,4
03738,3
03739,6
03740,7
03741,8
03742,4
03743,8
03744,1
03745,4
03746,9
03747,8
03748,1
03749,9
03750,1
03751,5
03752,5
03753,2
03754,1
03755,8
03756,7
03757,9
03758,6
03759,3
03760,7
03761,6
03762,1
03763,7
03764,6
03765,9
03766,4
03767,2
03768,9
03769,2
03770,1
03771,4
03772,9
03773,3
03774,7
03775,2
03776,1
03777,4
03778,7
03779,9
03780,2
03781,4
03782,6
03783,6
03784,3
03785,7
03786,4
03787,3
03788,6
03789,9
03790,9
03791,4
03792,4
03793,3
03794,3
03795,9
03796,4
03797,2
03798,1
03799,5
03800,4
03801,10
03802,1
03803,6
03804,1
03805,10
03806,5
03807,8
03808,10
03809,2
03810,3
03811,6
03812,9
03813,3
03814,6
03815,2
03816,5
03817,3
03818,4
03819,9
03820,10
03821,5
03822,6
03823,5
03824,4
03825,10
03826,9
03827,3
03828,6
03829,6
03830,9
03831,10
03832,10
03833,9
03834,6
03835,3
03836,8
03837,3
03838,1
03839,3
03840,6
03841,5
03842,8
03843,3
03844,2
03845,3
03846,7
03847,6
03848,6
03849,10
03850,9
03851,10
03852,10
03853,5
03854,6
03855,6
03856,10
03857,6
03858,6
03859,6
03860,4
03861,1
03862,9
03863,9
03864,6
03865,8
03866,10
03867,3
03868,8
03869,6
03870,2
03871,2
03872,2
03873,8
03874,5
03875,10
03876,6
03877,10
03878,1
03879,4
03880,2
03881,8
03882,6
03883,10
03884,6
03885,5
03886,1
03887,10
03888,5
03889,8
03890,7
03891,5
03892,5
03893,2
03894,6
03895,5
03896,10
03897,5
03898,1
03899,10
03900,6
03901,8
03902,2
03903,6
03904,9
03905,7
03906,7
03907,6
03908,3
03909,10
03910,4
03911,6
03912,7
03913,8
03914,2
03915,1
03916,7
03917,3
03918,10
03919,6
03920,8
03921,8
03922,1
03923,1
03924,1
03925,6
03926,8
03927,2
03928,9
03929,10
03930,5
03931,3
03932,9
03933,4
03934,2
03935,1
03936,10
03937,9
03938,5
03939,2
03940,3
03941,3
03942,7
03943,8
03944,9
03945,9
03946,7
03947,5
03948,4
03949,8
03950,1
03951,2
03952,2
03953,2
03954,3
03955,2
03956,1
03957,5
03958,5
03959,7
03960,2
03961,4
03962,5
03963,1
03964,1
03965,3
03966,2
03967,4
03968,9
03969,4
03970,10
03971,3
03972,4
03973,5
03974,10
03975,2
03976,1
03977,2
03978,3
03979,4
03980,1
03981,10
03982,2
03983,5
03984,7
03985,3
03986,2
03987,10
03988,6
03989,6
03990,4
03991,4
03992,7
03993,5
03994,9
03995,2
03996,5
03997,3
03998,2
03999,9
04000,10
04001,2
04002,8
04003,10
04004,9
04005,6
04006,5
04007,3
04008,1
04009,3
04010,7
04011,10
04012,4
04013,8
04014,5
04015,8
04016,1
04017,3
04018,9
04019,4
04020,8
04021,3
04022,10
04023,9
04024,8
04025,5
04026,2
04027,3
04028,7
04029,10
04030,6
04031,2
04032,4
04033,8
04034,5
04035,5
04036,10
04037,10
04038,7
04039,4
04040,10
04041,8
04042,1
04043,3
04044,4
04045,9
04046,6
04047,7
04048,9
04049,10
04050,10
04051,8
04052,4
04053,3
04054,5
04055,1
04056,2
04057,4
04058,3
04059,3
04060,7
04061,8
04062,10
04063,10
04064,8
04065,9
04066,9
04067,5
04068,10
04069,2
04070,4
04071,7
04072,9
04073,6
04074,1
04075,5
04076,10
04077,1
04078,1
04079,2
04080,4
04081,9
04082,1
04083,10
04084,1
04085,1
04086,5
04087,1
04088,3
04089,4
04090,10
04091,9
04092,9
04093,10
04094,1
04095,4
04096,4
04097,5
04098,2
04099,2
04100,1
04101,5
04102,8
04103,10
04104,9
04105,4
04106,2
04107,7
04108,2
04109,10
04110,1
04111,3
04112,5
04113,10
04114,9
04115,6
04116,3
04117,6
04118,3
04119,7
04120,10
04121,8
04122,6
04123,6
04124,6
04125,10
04126,4
04127,1
04128,6
04129,1
04130,8
04131,7
04132,2
04133,1
04134,6
04135,5
04136,1
04137,8
04138,1
04139,2
04140,1
04141,9
04142,7
04143,4
04144,6
04145,3
04146,2
04147,7
04148,7
04149,5
04150,6
04151,1
04152,4
04153,9
04154,10
04155,8
04156,6
04157,1
04158,7
04159,7
04160,1
04161,4
04162,6
04163,5
04164,3
04165,2
04166,7
04167,7
04168,1
04169,4
04170,3
04171,3
04172,6
04173,7
04174,1
04175,1
04176,7
04177,9
04178,7
04179,10
04180,4
04181,5
04182,5
04183,3
04184,9
04185,7
04186,5
04187,1
04188,2
04189,5
04190,10
04191,10
04192,3
04193,7
04194,7
04195,5
04196,2
04197,7
04198,10
04199,1
04200,6
04201,1
04202,6
04203,9
04204,5
04205,5
04206,9
04207,1
04208,9
04209,8
04210,3
04211,5
04212,5
04213,9
04214,3
04215,3
04216,5
04217,9
04218,9
04219,6
04220,10
04221,9
04222,9
04223,3
04224,5
04225,9
04226,8
04227,7
04228,3
04229,6
04230,7
04231,6
04232,10
04233,10
04234,1
04235,7
04236,2
04237,7
04238,4
04239,10
04240,1
04241,1
04242,7
04243,10
04244,8
04245,1
04246,9
04247,10
04248,9
04249,1
04250,3
04251,1
04252,2
04253,1
04254,2
04255,8
04256,1
04257,10
04258,5
04259,6
04260,3
04261,9
04262,8
04263,9
04264,4
04265,1
04266,6
04267,1
04268,4
04269,6
04270,9
04271,3
04272,8
04273,3
04274,7
04275,2
04276,5
04277,4
04278,9
04279,2
04280,3
04281,1
04282,7
04283,5
04284,8
04285,7
04286,7
04287,7
04288,2
04289,10
04290,10
04291,3
04292,5
04293,8
04294,4
04295,6
04296,2
04297,6
04298,2
04299,1
04300,1
04301,8
04302,3
04303,1
04304,5
04305,10
04306,9
04307,5
04308,9
04309,3
04310,2
04311,9
04312,1
04313,4
04314,5
04315,3
04316,10
04317,3
04318,5
04319,8
04320,4
04321,1
04322,5
04323,4
04324,7
04325,2
04326,6
04327,10
04328,3
04329,1
04330,3
04331,9
04332,8
04333,7
04334,3
04335,10
04336,7
04337,6
04338,7
04339,1
04340,3
04341,5
04342,10
04343,9
04344,8
04345,6
04346,1
04347,1
04348,4
04349,7
04350,5
04351,7
04352,6
04353,5
04354,8
04355,5
04356,9
04357,6
04358,1
04359,7
04360,5
04361,8
04362,2
04363,8
04364,5
04365,8
04366,3
04367,7
04368,4
04369,4
04370,1
04371,6
04372,9
04373,10
04374,8
04375,10
04376,6
04377,5
04378,1
04379,1
04380,9
04381,2
04382,3
04383,7
04384,1
04385,5
04386,2
04387,4
04388,2
04389,10
04390,9
04391,5
04392,5
04393,8
04394,10
04395,1
04396,9
04397,9
04398,8
04399,2
04400,7
04401,7
04402,7
04403,6
04404,1
04405,9
04406,9
04407,6
04408,10
04409,3
04410,8
04411,8
04412,10
04413,4
04414,7
04415,4
04416,1
04417,6
04418,7
04419,10
04420,10
04421,9
04422,8
04423,9
04424,1
04425,8
04426,6
04427,9
04428,7
04429,3
04430,7
04431,5
04432,7
04433,8
04434,6
04435,3
04436,8
04437,6
04438,8
04439,4
04440,5
04441,3
04442,3
04443,3
04444,4
04445,5
04446,3
04447,5
04448,4
04449,6
04450,4
04451,2
04452,9
04453,6
04454,1
04455,4
04456,2
04457,9
04458,3
04459,8
04460,2
04461,3
04462,5
04463,9
04464,6
04465,9
04466,3
04467,4
04468,3
04469,4
04470,3
04471,8
04472,7
04473,5
04474,8
04475,4
04476,3
04477,7
04478,7
04479,3
04480,2
04481,2
04482,7
04483,10
04484,7
04485,4
04486,6
04487,7
04488,4
04489,3
04490,8
04491,10
04492,8
04493,4
04494,5
04495,10
04496,6
04497,10
04498,4
04499,10
04500,2
04501,2
04502,2
04503,2
04504,5
04505,1
04506,9
04507,4
04508,7
04509,5
04510,4
04511,5
04512,9
04513,9
04514,1
04515,10
04516,9
04517,10
04518,4
04519,10
04520,3
04521,7
04522,8
04523,5
04524,2
04525,8
04526,6
04527,4
04528,5
04529,6
04530,1
04531,7
04532,8
04533,1
04534,6
04535,4
04536,3
04537,7
04538,10
04539,9
04540,1
04541,6
04542,9
04543,8
04544,7
04545,4
04546,9
04547,1
04548,7
04549,2
04550,4
04551,8
04552,8
04553,4
04554,3
04555,7
04556,10
04557,1
04558,7
04559,1
04560,8
04561,3
04562,8
04563,9
04564,3
04565,8
04566,3
04567,8
04568,5
04569,5
04570,7
04571,3
04572,10
04573,4
04574,4
04575,3
04576,7
04577,6
04578,10
04579,6
04580,7
04581,4
04582,7
04583,2
04584,9
04585,8
04586,3
04587,8
04588,9
04589,8
04590,4
04591,2
04592,7
04593,7
04594,5
04595,9
04596,1
04597,3
04598,7
04599,3
04600,10
04601,8
04602,10
04603,8
04604,6
04605,4
04606,9
04607,7
04608,2
04609,10
04610,3
04611,2
04612,9
04613,9
04614,6
04615,8
04616,2
04617,3
04618,7
04619,6
04620,2
04621,1
04622,7
04623,2
04624,4
04625,5
04626,7
04627,3
04628,2
04629,7
04630,2
04631,5
04632,10
04633,2
04634,4
04635,8
04636,8
04637,3
04638,8
04639,8
04640,5
04641,6
04642,10
04643,2
04644,7
04645,4
04646,9
04647,7
04648,2
04649,6
04650,8
04651,9
04652,3
04653,3
04654,10
04655,4
04656,1
04657,6
04658,9
04659,1
04660,4
04661,6
04662,5
04663,4
04664,2
04665,9
04666,1
04667,6
04668,10
04669,10
04670,3
04671,10
04672,8
04673,1
04674,9
04675,9
04676,2
04677,4
04678,3
04679,8
04680,8
04681,10
04682,10
04683,7
04684,7
04685,5
04686,6
04687,7
04688,3
04689,2
04690,9
04691,10
04692,2
04693,7
04694,5
04695,7
04696,3
04697,9
04698,10
04699,1
04700,8
04701,1
04702,9
04703,3
04704,1
04705,2
04706,5
04707,6
04708,5
04709,5
04710,8
04711,1
04712,7
04713,5
04714,10
04715,6
04716,8
04717,6
04718,4
04719,10
04720,7
04721,3
04722,3
04723,4
04724,5
04725,1
04726,8
04727,6
04728,1
04729,10
04730,5
04731,9
04732,10
04733,6
04734,3
04735,7
04736,10
04737,1
04738,10
04739,3
04740,7
04741,5
04742,6
04743,7
04744,10
04745,1
04746,8
04747,8
04748,7
04749,6
04750,9
04751,6
04752,5
04753,10
04754,1
04755,7
04756,8
04757,9
04758,3
04759,6
04760,3
04761,7
04762,10
04763,1
04764,3
04765,7
04766,3
04767,8
04768,8
04769,2
04770,10
04771,1
04772,8
04773,10
04774,2
04775,10
04776,2
04777,8
04778,1
04779,1
04780,4
04781,6
04782,1
04783,9
04784,6
04785,7
04786,2
04787,2
04788,10
04789,3
04790,4
04791,9
04792,3
04793,10
04794,5
04795,3
04796,6
04797,9
04798,1
04799,6
04800,6
04801,8
04802,5
04803,4
04804,8
04805,4
04806,2
04807,9
04808,5
04809,7
04810,9
04811,3
04812,6
04813,6
04814,1
04815,6
04816,7
04817,8
04818,3
04819,3
04820,7
04821,4
04822,2
04823,3
04824,2
04825,3
04826,4
04827,1
04828,3
04829,4
04830,4
04831,5
04832,6
04833,9
04834,4
04835,6
04836,7
04837,3
04838,9
04839,2
04840,9
04841,3
04842,5
04843,4
04844,1
04845,4
04846,8
04847,9
04848,6
04849,4
04850,3
04851,3
04852,8
04853,10
04854,1
04855,10
04856,6
04857,1
04858,9
04859,10
04860,8
04861,6
04862,8
04863,6
04864,6
04865,3
04866,2
04867,9
04868,2
04869,2
04870,5
04871,2
04872,1
04873,6
04874,2
04875,9
04876,8
04877,6
04878,5
04879,10
04880,10
04881,8
04882,3
04883,10
04884,10
04885,4
04886,6
04887,9
04888,7
04889,3
04890,7
04891,5
04892,1
04893,2
04894,1
04895,2
04896,3
04897,2
04898,9
04899,3
04900,4
04901,8
04902,1
04903,5
04904,5
04905,5
04906,8
04907,7
04908,7
04909,1
04910,10
04911,6
04912,9
04913,4
04914,5
04915,4
04916,8
04917,10
04918,5
04919,9
04920,2
04921,6
04922,6
04923,7
04924,5
04925,8
04926,5
04927,7
04928,6
04929,7
04930,10
04931,9
04932,4
04933,10
04934,2
04935,10
04936,6
04937,8
04938,2
04939,2
04940,7
04941,5
04942,10
04943,2
04944,9
04945,7
04946,8
04947,8
04948,6
04949,2
04950,8
04951,10
04952,2
04953,6
04954,6
04955,6
04956,8
04957,4
04958,8
04959,1
04960,4
04961,10
04962,1
04963,5
04964,6
04965,1
04966,9
04967,10
04968,7
04969,7
04970,4
04971,8
04972,1
04973,8
04974,5
04975,4
04976,10
04977,1
04978,8
04979,4
04980,4
04981,6
04982,1
04983,3
04984,8
04985,6
04986,4
04987,8
04988,9
04989,5
04990,4
04991,1
04992,4
04993,1
04994,8
04995,1
04996,5
04997,3
04998,3
04999,8
05000,2
05001,4
05002,4
05003,8
05004,9
05005,4
05006,2
05007,7
05008,2
05009,10
05010,10
05011,9
05012,9
05013,8
05014,9
05015,1
05016,6
05017,10
05018,5
05019,9
05020,7
05021,8
05022,6
05023,8
05024,1
05025,2
05026,9
05027,1
05028,2
05029,5
05030,1
05031,10
05032,6
05033,9
05034,7
05035,9
05036,10
05037,6
05038,8
05039,9
05040,7
05041,10
05042,7
05043,1
05044,8
05045,5
05046,7
05047,4
05048,2
05049,7
05050,7
05051,2
05052,3
05053,4
05054,8
05055,4
05056,7
05057,8
05058,1
05059,5
05060,8
05061,5
05062,4
05063,1
05064,4
05065,1
05066,1
05067,1
05068,1
05069,10
05070,2
05071,4
05072,8
05073,7
05074,1
05075,2
05076,8
05077,6
05078,7
05079,5
05080,9
05081,4
05082,6
05083,5
05084,4
05085,5
05086,6
05087,3
05088,6
05089,9
05090,10
05091,3
05092,3
05093,6
05094,3
05095,9
05096,6
05097,7
05098,6
05099,3
05100,4
05101,4
05102,6
05103,4
05104,4
05105,2
05106,8
05107,6
05108,8
05109,6
05110,7
05111,10
05112,4
05113,7
05114,1
05115,5
05116,5
05117,10
05118,6
05119,2
05120,5
05121,3
05122,9
05123,5
05124,5
05125,7
05126,7
05127,4
05128,6
05129,10
05130,5
05131,7
05132,8
05133,9
05134,10
05135,6
05136,8
05137,7
05138,6
05139,7
05140,10
05141,7
05142,1
05143,2
05144,9
05145,3
05146,6
05147,1
05148,6
05149,9
05150,2
05151,9
05152,2
05153,1
05154,4
05155,1
05156,10
05157,7
05158,10
05159,3
05160,9
05161,1
05162,5
05163,10
05164,3
05165,1
05166,3
05167,1
05168,5
05169,7
05170,8
05171,9
05172,3
05173,1
05174,7
05175,3
05176,10
05177,4
05178,7
05179,6
05180,5
05181,1
05182,6
05183,9
05184,6
05185,9
05186,5
05187,7
05188,10
05189,10
05190,4
05191,6
05192,9
05193,7
05194,4
05195,2
05196,4
05197,8
05198,5
05199,1
05200,10
05201,9
05202,10
05203,2
05204,9
05205,5
05206,9
05207,5
05208,10
05209,7
05210,6
05211,1
05212,5
05213,8
05214,8
05215,7
05216,3
05217,2
05218,8
05219,9
05220,1
05221,9
05222,6
05223,2
05224,1
05225,4
05226,8
05227,3
05228,3
05229,6
05230,9
05231,8
05232,5
05233,8
05234,1
05235,1
05236,8
05237,6
05238,2
05239,6
05240,1
05241,8
05242,4
05243,9
05244,10
05245,1
05246,10
05247,6
05248,1
05249,5
05250,2
05251,9
05252,6
05253,8
05254,9
05255,8
05256,9
05257,6
05258,2
05259,5
05260,6
05261,6
05262,9
05263,8
05264,3
05265,6
05266,8
05267,10
05268,8
05269,5
05270,3
05271,10
05272,2
05273,8
05274,5
05275,6
05276,3
05277,6
05278,8
05279,2
05280,2
05281,10
05282,3
05283,2
05284,4
05285,5
05286,10
05287,10
05288,4
05289,8
05290,7
05291,6
05292,3
05293,5
05294,2
05295,5
05296,10
05297,10
05298,6
05299,9
05300,1
05301,5
05302,5
05303,8
05304,9
05305,9
05306,1
05307,4
05308,6
05309,9
05310,9
05311,10
05312,3
05313,8
05314,2
05315,6
05316,1
05317,6
05318,10
05319,6
05320,2
05321,9
05322,5
05323,4
05324,8
05325,2
05326,1
05327,9
05328,5
05329,9
05330,1
05331,4
05332,1
05333,4
05334,6
05335,4
05336,5
05337,9
05338,7
05339,6
05340,2
05341,8
05342,5
05343,8
05344,3
05345,6
05346,10
05347,9
05348,5
05349,10
05350,3
05351,8
05352,4
05353,5
05354,5
05355,7
05356,5
05357,10
05358,1
05359,9
05360,9
05361,5
05362,4
05363,9
05364,4
05365,6
05366,7
05367,5
05368,3
05369,1
05370,2
05371,2
05372,9
05373,3
05374,2
05375,8
05376,5
05377,6
05378,6
05379,5
05380,1
05381,2
05382,2
05383,8
05384,7
05385,7
05386,1
05387,2
05388,3
05389,3
05390,4
05391,2
05392,6
05393,8
05394,9
05395,10
05396,3
05397,6
05398,4
05399,2
05400,4
05401,9
05402,8
05403,10
05404,8
05405,4
05406,9
05407,3
05408,2
05409,3
05410,7
05411,10
05412,8
05413,3
05414,10
05415,3
05416,10
05417,5
05418,8
05419,7
05420,9
05421,3
05422,6
05423,1
05424,9
05425,5
05426,3
05427,2
05428,1
05429,6
05430,3
05431,3
05432,10
05433,8
05434,7
05435,8
05436,4
05437,10
05438,6
05439,7
05440,1
05441,5
05442,2
05443,6
05444,10
05445,4
05446,8
05447,8
05448,1
05449,1
05450,9
05451,6
05452,7
05453,7
05454,9
05455,8
05456,1
05457,7
05458,4
05459,3
05460,7
05461,3
05462,3
05463,9
05464,2
05465,6
05466,3
05467,8
05468,9
05469,5
05470,7
05471,4
05472,7
05473,10
05474,9
05475,2
05476,2
05477,10
05478,1
05479,10
05480,7
05481,5
05482,4
05483,4
05484,5
05485,8
05486,8
05487,3
05488,9
05489,1
05490,9
05491,5
05492,7
05493,8
05494,1
05495,6
05496,3
05497,4
05498,2
05499,5
05500,2
05501,8
05502,10
05503,6
05504,9
05505,2
05506,2
05507,1
05508,4
05509,3
05510,2
05511,4
05512,4
05513,4
05514,6
05515,10
05516,6
05517,3
05518,9
05519,3
05520,5
05521,1
05522,5
05523,1
05524,5
05525,1
05526,7
05527,10
05528,2
05529,1
05530,4
05531,4
05532,8
05533,5
05534,9
05535,3
05536,5
05537,10
05538,2
05539,6
05540,1
05541,2
05542,4
05543,9
05544,2
05545,3
05546,4
05547,10
05548,9
05549,2
05550,7
05551,2
05552,7
05553,3
05554,10
05555,2
05556,5
05557,2
05558,2
05559,2
05560,3
05561,4
05562,5
05563,6
05564,3
05565,9
05566,6
05567,7
05568,8
05569,5
05570,7
05571,2
05572,6
05573,3
05574,5
05575,6
05576,1
05577,10
05578,2
05579,4
05580,9
05581,4
05582,1
05583,1
05584,1
05585,3
05586,2
05587,1
05588,4
05589,8
05590,1
05591,5
05592,6
05593,3
05594,1
